timestamp,root_cause,alarm
1,pipe15,server316
1,pipe18,server361
1,pipe18,server367
1,pipe18,server365
1,pipe19,server397
1,pipe20,server405
1,pipe21,server424
1,pipe22,server452
1,pipe22,server457
1,pipe22,server444
1,pipe22,server448
1,pipe22,server458
1,pipe22,server454
1,pipe23,server478
1,pipe27,server542
1,pipe27,server544
1,pipe27,server549
1,pipe29,server583
1,pipe29,server597
1,pipe30,server604
1,pipe30,server603
1,pipe32,server640
1,pipe32,server648
1,pipe32,server657
1,pipe36,server738
1,pipe38,server773
1,pipe42,server843
1,pipe42,server841
1,pipe43,server867
1,pipe43,server879
1,pipe43,server872
1,pipe44,server883
1,pipe44,server881
1,pipe45,server901
1,pipe48,server969
1,pipe48,server967
1,pipe48,server974
1,pipe48,server975
1,pipe49,server980
1,pipe49,server996
1,pipe49,server992
1,pipe51,server1020
1,pipe51,server1024
1,pipe51,server1032
1,pipe51,server1029
1,pipe52,server1048
1,pipe52,server1055
1,pipe56,server1134
1,pipe56,server1136
1,pipe58,server1165
1,pipe58,server1179
1,pipe64,server1288
1,pipe64,server1286
1,pipe64,server1284
1,pipe64,server1282
1,pipe64,server1283
1,pipe64,server1295
1,pipe66,server1325
1,pipe66,server1326
1,pipe66,server1322
1,pipe66,server1337
1,pipe68,server1379
1,pipe68,server1370
1,pipe69,server1384
1,pipe69,server1382
1,pipe69,server1398
1,pipe69,server1392
1,pipe69,server1389
1,pipe71,server1431
1,pipe71,server1430
1,pipe71,server1424
1,pipe71,server1423
1,pipe73,server1464
1,pipe73,server1469
1,pipe74,server1493
1,pipe75,server1503
1,pipe75,server1502
1,pipe75,server1516
1,pipe80,server1602
1,pipe83,server1673
1,pipe83,server1674
1,pipe83,server1675
1,pipe83,server1665
1,pipe83,server1678
1,pipe87,server1756
1,pipe87,server1747
1,pipe87,server1741
1,pipe88,server1763
1,pipe89,server1799
1,pipe89,server1797
1,pipe89,server1782
1,pipe90,server1816
1,pipe90,server1812
1,pipe90,server1811
1,pipe90,server1804
1,pipe95,server1912
1,pipe96,server1926
1,pipe96,server1921
1,pipe96,server1936
1,pipe99,server1991
1,pipe99,server1988
1,pipe100,server2009
1,pipe100,server2003
1,pipe100,server2014
1,pipe100,server2017
1,pipe102,server2043
1,pipe105,server2115
1,pipe105,server2103
1,pipe107,server2145
1,pipe107,server2159
1,pipe110,server2215
1,pipe110,server2216
1,pipe111,server2225
1,pipe111,server2229
1,pipe111,server2239
1,pipe112,server2256
1,pipe112,server2242
1,pipe112,server2253
1,pipe113,server2279
1,pipe113,server2271
1,pipe113,server2260
1,pipe116,server2329
1,pipe116,server2338
1,pipe116,server2333
1,pipe116,server2336
1,pipe118,server2370
1,pipe118,server2362
1,pipe118,server2378
1,pipe118,server2379
1,pipe120,server2405
1,pipe120,server2411
1,pipe121,server2425
1,pipe121,server2438
1,pipe123,server2463
1,pipe123,server2465
1,pipe126,server2521
1,pipe128,server2567
1,pipe128,server2565
1,pipe130,server2615
1,pipe130,server2606
1,pipe130,server2604
1,pipe134,server2686
1,pipe135,server2705
1,pipe135,server2715
1,pipe135,server2719
1,pipe137,server2749
1,pipe141,server2824
1,pipe141,server2837
1,pipe141,server2833
1,pipe144,server2885
1,pipe145,server2917
1,pipe145,server2912
1,pipe146,server2937
1,pipe146,server2928
1,pipe147,server2942
1,pipe150,server3002
1,pipe150,server3009
1,pipe150,server3018
1,pipe150,server3014
1,pipe158,server3170
1,pipe158,server3160
1,pipe160,server3218
1,pipe160,server3214
1,pipe161,server3239
1,pipe161,server3234
1,pipe162,server3244
1,pipe162,server3249
1,pipe162,server3256
1,pipe162,server3254
1,pipe163,server3268
1,pipe163,server3270
1,pipe164,server3299
1,pipe164,server3297
1,pipe164,server3290
1,pipe165,server3309
1,pipe165,server3318
1,pipe165,server3303
1,pipe165,server3302
1,pipe165,server3313
1,pipe170,server3407
1,pipe170,server3403
1,pipe170,server3401
1,pipe170,server3417
1,pipe170,server3416
1,pipe170,server3411
1,pipe172,server3443
1,pipe172,server3447
1,pipe174,server3486
1,pipe175,server3518
1,pipe175,server3513
1,pipe175,server3504
1,pipe176,server3539
1,pipe176,server3530
1,pipe179,server3581
1,pipe179,server3592
1,pipe179,server3589
1,pipe179,server3593
1,pipe179,server3590
1,pipe183,server3664
1,pipe183,server3661
1,pipe183,server3673
1,pipe183,server3677
1,pipe186,server3720
1,pipe186,server3739
1,pipe186,server3730
1,pipe186,server3733
1,pipe187,server3740
1,pipe189,server3795
1,pipe190,server3806
1,pipe191,server3839
1,pipe191,server3836
1,pipe193,server3874
1,pipe193,server3872
1,pipe193,server3868
1,pipe195,server3902
1,pipe195,server3901
1,pipe195,server3906
1,pipe195,server3915
1,pipe195,server3916
1,pipe196,server3935
1,pipe199,server3989
1,pipe200,server4006
1,pipe200,server4003
1,pipe200,server4017
1,pipe201,server4035
1,pipe201,server4034
1,pipe201,server4025
1,pipe201,server4026
1,pipe204,server4088
1,pipe210,server4215
1,pipe210,server4205
1,pipe211,server4230
1,pipe211,server4231
1,pipe213,server4277
1,pipe213,server4271
1,pipe213,server4266
1,pipe213,server4265
1,pipe214,server4297
1,pipe214,server4294
1,pipe218,server4371
1,pipe218,server4369
1,pipe218,server4366
1,pipe218,server4365
1,pipe218,server4361
1,pipe220,server4402
1,pipe220,server4405
1,pipe221,server4432
1,pipe221,server4424
1,pipe221,server4429
1,pipe221,server4437
1,pipe223,server4478
1,pipe223,server4472
1,pipe226,server4534
1,pipe233,server4678
1,pipe233,server4679
1,pipe233,server4661
1,pipe236,server4728
1,pipe236,server4733
1,pipe236,server4737
1,pipe237,server4759
1,pipe237,server4751
1,pipe237,server4745
1,pipe237,server4748
1,pipe238,server4777
1,pipe238,server4763
1,pipe241,server4820
1,pipe249,server4990
1,pipe249,server4986
1,pipe249,server4987
1,pipe249,server4988
1,pipe250,server5002
1,pipe250,server5016
1,pipe250,server5017
1,pipe251,server5030
1,pipe255,server5115
1,pipe255,server5101
1,pipe255,server5100
1,pipe255,server5103
1,pipe256,server5138
1,pipe256,server5128
1,pipe258,server5178
1,pipe258,server5174
1,pipe258,server5172
1,pipe260,server5202
1,pipe263,server5263
1,pipe263,server5264
1,pipe263,server5279
1,pipe264,server5299
1,pipe264,server5289
1,pipe264,server5296
1,pipe264,server5292
1,pipe268,server5373
1,pipe268,server5375
1,pipe269,server5385
1,pipe269,server5390
1,pipe269,server5398
1,pipe270,server5402
1,pipe270,server5408
1,pipe273,server5463
1,pipe274,server5492
1,pipe274,server5495
1,pipe274,server5481
1,pipe275,server5515
1,pipe275,server5512
1,pipe275,server5511
1,pipe275,server5508
1,pipe275,server5507
1,pipe276,server5537
1,pipe276,server5539
1,pipe276,server5521
1,pipe280,server5614
1,pipe280,server5603
1,pipe284,server5687
1,pipe284,server5685
1,pipe284,server5683
1,pipe286,server5736
1,pipe286,server5730
1,pipe286,server5734
1,pipe286,server5721
1,pipe288,server5775
1,pipe288,server5778
1,pipe288,server5777
1,pipe288,server5772
1,pipe288,server5760
1,pipe288,server5766
1,pipe289,server5790
1,pipe289,server5793
1,pipe289,server5797
1,pipe289,server5794
1,pipe290,server5808
1,pipe290,server5804
1,pipe293,server5879
1,pipe293,server5868
1,pipe293,server5860
1,pipe295,server5901
1,pipe295,server5910
1,pipe295,server5914
1,pipe297,server5949
1,pipe297,server5945
1,pipe297,server5947
1,pipe297,server5946
1,pipe301,server6035
1,pipe301,server6029
1,pipe302,server6048
1,pipe302,server6051
1,pipe302,server6047
1,pipe302,server6054
1,pipe303,server6067
1,pipe303,server6077
1,pipe304,server6093
1,pipe304,server6092
1,pipe304,server6088
1,pipe304,server6098
1,pipe304,server6080
1,pipe304,server6082
1,pipe304,server6096
1,pipe304,server6097
1,pipe306,server6134
1,pipe306,server6124
1,pipe306,server6137
1,pipe308,server6162
1,pipe308,server6161
1,pipe308,server6176
1,pipe310,server6211
1,pipe310,server6217
1,pipe310,server6203
1,pipe310,server6214
1,pipe313,server6261
1,pipe313,server6274
1,pipe313,server6276
1,pipe313,server6272
1,pipe314,server6292
1,pipe314,server6295
1,pipe316,server6327
1,pipe316,server6329
1,pipe318,server6369
1,pipe319,server6395
1,pipe319,server6393
1,pipe319,server6386
1,pipe319,server6383
1,pipe319,server6389
1,pipe324,server6491
1,pipe324,server6497
1,pipe325,server6506
1,pipe325,server6516
1,pipe327,server6553
1,pipe327,server6551
1,pipe328,server6577
1,pipe328,server6576
1,pipe328,server6562
1,pipe328,server6561
1,pipe330,server6617
1,pipe335,server6706
1,pipe340,server6811
1,pipe340,server6814
1,pipe340,server6802
1,pipe341,server6827
1,pipe341,server6820
1,pipe341,server6838
1,pipe343,server6868
1,pipe343,server6867
1,pipe345,server6907
1,pipe347,server6958
1,pipe347,server6952
1,pipe348,server6966
1,pipe348,server6964
1,pipe351,server7026
1,pipe351,server7028
1,pipe355,server7111
1,pipe355,server7117
1,pipe355,server7100
1,pipe358,server7165
1,pipe358,server7166
1,pipe358,server7175
1,pipe358,server7179
1,pipe360,server7215
1,pipe360,server7207
1,pipe360,server7216
1,pipe361,server7221
1,pipe362,server7254
1,pipe362,server7241
1,pipe366,server7335
1,pipe366,server7326
1,pipe367,server7349
1,pipe367,server7356
1,pipe367,server7340
1,pipe367,server7350
1,pipe368,server7372
1,pipe368,server7373
1,pipe369,server7392
1,pipe369,server7389
1,pipe369,server7388
1,pipe369,server7393
1,pipe372,server7453
1,pipe372,server7445
1,pipe373,server7478
1,pipe373,server7464
1,pipe377,server7542
1,pipe379,server7591
1,pipe379,server7592
1,pipe379,server7588
1,pipe379,server7585
1,pipe383,server7676
1,pipe383,server7672
1,pipe383,server7660
1,pipe383,server7666
1,pipe384,server7687
1,pipe386,server7734
1,pipe386,server7735
1,pipe386,server7737
1,pipe386,server7730
1,pipe386,server7732
1,pipe386,server7738
1,pipe386,server7723
1,pipe386,server7722
1,pipe386,server7720
1,pipe392,server7852
1,pipe392,server7858
1,pipe392,server7851
1,pipe392,server7843
1,pipe392,server7846
1,pipe393,server7878
1,pipe394,server7892
1,pipe394,server7885
1,pipe395,server7918
1,pipe396,server7922
1,pipe397,server7956
1,pipe397,server7941
1,pipe397,server7940
1,pipe399,server7992
1,pipe399,server7987
1,pipe399,server7995
1,pipe400,server8005
1,pipe400,server8016
1,pipe404,server8080
1,pipe404,server8085
1,pipe404,server8090
1,pipe405,server8109
1,pipe406,server8132
1,pipe406,server8126
1,pipe406,server8122
1,pipe407,server8142
1,pipe407,server8150
1,pipe410,server8205
1,pipe412,server8256
1,pipe412,server8257
1,pipe415,server8306
1,pipe416,server8336
1,pipe416,server8321
1,pipe417,server8356
1,pipe417,server8355
1,pipe417,server8345
1,pipe418,server8370
1,pipe418,server8362
1,pipe418,server8375
1,pipe422,server8448
1,pipe426,server8529
1,pipe426,server8534
1,pipe430,server8609
1,pipe430,server8603
1,pipe431,server8636
1,pipe431,server8633
1,pipe431,server8637
1,pipe435,server8702
1,pipe435,server8708
1,pipe435,server8710
1,pipe435,server8715
1,pipe439,server8788
1,pipe440,server8817
1,pipe440,server8807
1,pipe440,server8808
1,pipe441,server8829
1,pipe441,server8828
1,pipe441,server8835
1,pipe441,server8823
1,pipe441,server8824
1,pipe443,server8876
1,pipe444,server8896
1,pipe452,server9044
1,pipe452,server9045
1,pipe454,server9090
1,pipe454,server9082
1,pipe456,server9132
1,pipe456,server9131
1,pipe458,server9170
1,pipe460,server9214
1,pipe460,server9208
1,pipe460,server9206
1,pipe460,server9204
1,pipe461,server9231
1,pipe461,server9221
1,pipe465,server9311
1,pipe470,server9416
1,pipe471,server9430
1,pipe471,server9436
1,pipe471,server9425
1,pipe471,server9422
1,pipe472,server9446
1,pipe473,server9471
1,pipe475,server9508
1,pipe477,server9550
1,pipe484,server9682
1,pipe484,server9681
1,pipe484,server9686
1,pipe484,server9695
1,pipe486,server9732
1,pipe486,server9731
1,pipe486,server9727
1,pipe490,server9806
1,pipe490,server9807
1,pipe492,server9843
1,pipe492,server9849
1,pipe496,server9939
1,pipe496,server9932
1,pipe496,server9920
1,pipe496,server9938
1,pipe497,server9941
1,pipe497,server9946
1,pipe497,server9948
1,pipe497,server9959
1,pipe502,server10053
1,pipe502,server10051
1,pipe503,server10061
1,pipe503,server10066
1,pipe503,server10078
1,pipe506,server10123
1,pipe508,server10169
1,pipe508,server10166
1,pipe508,server10163
1,pipe510,server10218
1,pipe512,server10257
1,pipe512,server10249
1,pipe512,server10247
1,pipe512,server10242
1,pipe512,server10251
1,pipe514,server10289
1,pipe514,server10293
1,pipe515,server10305
1,pipe515,server10315
1,pipe515,server10314
1,pipe515,server10316
1,pipe516,server10338
1,pipe516,server10334
1,pipe519,server10383
1,pipe519,server10391
1,pipe519,server10398
1,pipe520,server10401
1,pipe522,server10451
1,pipe522,server10449
1,pipe522,server10448
1,pipe530,server10613
1,pipe530,server10606
1,pipe532,server10653
1,pipe532,server10657
1,pipe532,server10648
1,pipe532,server10640
1,pipe532,server10645
1,pipe533,server10677
1,pipe533,server10678
1,pipe533,server10670
1,pipe533,server10666
1,pipe533,server10661
1,pipe535,server10716
1,pipe537,server10757
1,pipe537,server10743
1,pipe537,server10747
1,pipe537,server10752
1,pipe538,server10770
1,pipe538,server10761
1,pipe538,server10764
1,pipe539,server10799
1,pipe539,server10793
1,pipe539,server10780
1,pipe539,server10795
1,pipe541,server10835
1,pipe541,server10824
1,pipe541,server10838
1,pipe541,server10828
1,pipe542,server10859
1,pipe542,server10856
1,pipe542,server10842
1,pipe544,server10897
1,pipe544,server10884
1,pipe545,server10901
1,pipe545,server10910
1,pipe547,server10956
1,pipe547,server10940
1,pipe547,server10941
1,pipe552,server11047
1,pipe552,server11055
1,pipe553,server11074
1,pipe553,server11076
1,pipe553,server11072
1,pipe553,server11062
1,pipe554,server11085
1,pipe554,server11083
1,pipe554,server11080
1,pipe554,server11095
1,pipe554,server11094
1,pipe555,server11113
1,pipe555,server11116
1,pipe555,server11100
1,pipe557,server11142
1,pipe557,server11141
1,pipe557,server11145
1,pipe558,server11171
1,pipe558,server11164
1,pipe558,server11167
1,pipe558,server11166
1,pipe559,server11193
1,pipe559,server11189
1,pipe559,server11182
1,pipe559,server11180
1,pipe562,server11241
1,pipe562,server11243
1,pipe563,server11271
1,pipe563,server11272
1,pipe563,server11268
1,pipe565,server11309
1,pipe567,server11355
1,pipe567,server11357
1,pipe567,server11349
1,pipe568,server11372
1,pipe568,server11366
1,pipe568,server11363
1,pipe568,server11362
1,pipe569,server11398
1,pipe569,server11383
1,pipe570,server11408
1,pipe570,server11415
1,pipe572,server11446
1,pipe572,server11443
1,pipe572,server11448
1,pipe572,server11449
1,pipe572,server11452
1,pipe572,server11456
1,pipe573,server11479
1,pipe573,server11471
1,pipe573,server11470
1,pipe575,server11519
1,pipe575,server11516
1,pipe575,server11511
1,pipe575,server11506
1,pipe575,server11505
1,pipe575,server11508
1,pipe578,server11563
1,pipe578,server11576
1,pipe579,server11590
1,pipe579,server11597
1,pipe583,server11678
1,pipe583,server11666
1,pipe583,server11667
1,pipe583,server11661
1,pipe583,server11677
1,pipe583,server11673
1,pipe584,server11682
1,pipe584,server11683
1,pipe584,server11690
1,pipe586,server11735
1,pipe587,server11752
1,pipe587,server11750
1,pipe587,server11751
1,pipe587,server11745
1,pipe587,server11744
1,pipe588,server11772
1,pipe588,server11762
1,pipe588,server11760
1,pipe588,server11779
1,pipe590,server11800
1,pipe591,server11833
1,pipe591,server11838
1,pipe591,server11837
1,pipe591,server11829
1,pipe591,server11825
1,pipe593,server11865
1,pipe593,server11874
1,pipe593,server11872
1,pipe593,server11875
1,pipe595,server11917
1,pipe595,server11914
1,pipe595,server11904
1,pipe598,server11961
1,pipe598,server11960
1,pipe598,server11962
1,pipe599,server11987
1,pipe599,server11986
1,pipe599,server11983
1,pipe599,server11995
1,pipe599,server11989
1,pipe601,server12035
1,pipe601,server12021
1,pipe601,server12027
1,pipe601,server12039
1,pipe601,server12033
1,pipe602,server12044
1,pipe602,server12050
1,pipe605,server12111
1,pipe605,server12114
1,pipe605,server12105
1,pipe605,server12102
1,pipe605,server12100
1,pipe605,server12119
1,pipe606,server12129
1,pipe606,server12139
1,pipe606,server12125
1,pipe606,server12123
1,pipe609,server12188
1,pipe609,server12184
1,pipe609,server12180
1,pipe613,server12267
1,pipe613,server12265
1,pipe613,server12274
1,pipe613,server12270
1,pipe615,server12302
1,pipe615,server12303
1,pipe615,server12315
1,pipe615,server12316
1,pipe616,server12333
1,pipe616,server12328
1,pipe616,server12327
1,pipe616,server12322
1,pipe617,server12341
1,pipe617,server12355
1,pipe618,server12360
1,pipe618,server12371
1,pipe622,server12453
1,pipe622,server12456
1,pipe622,server12447
1,pipe622,server12444
1,pipe622,server12442
1,pipe622,server12440
1,pipe622,server12458
1,pipe623,server12472
1,pipe627,server12552
1,pipe627,server12543
1,pipe631,server12631
1,pipe631,server12628
1,pipe632,server12645
1,pipe632,server12643
1,pipe633,server12671
1,pipe633,server12666
1,pipe634,server12689
1,pipe635,server12702
1,pipe636,server12734
1,pipe636,server12732
1,pipe636,server12738
1,pipe636,server12724
1,pipe638,server12776
1,pipe638,server12764
1,pipe640,server12819
1,pipe640,server12800
1,pipe640,server12810
1,pipe640,server12809
1,pipe644,server12890
1,pipe644,server12893
1,pipe644,server12892
1,pipe644,server12886
1,pipe645,server12914
1,pipe650,server13000
1,pipe650,server13003
1,pipe651,server13038
1,pipe651,server13037
1,pipe651,server13026
1,pipe651,server13023
1,pipe654,server13084
1,pipe656,server13121
1,pipe658,server13160
1,pipe658,server13179
1,pipe658,server13177
1,pipe659,server13199
1,pipe659,server13197
1,pipe659,server13184
1,pipe661,server13231
1,pipe661,server13224
1,pipe661,server13223
1,pipe664,server13296
1,pipe664,server13293
1,pipe665,server13312
1,pipe665,server13305
1,pipe665,server13300
1,pipe666,server13325
1,pipe666,server13338
1,pipe669,server13384
1,pipe669,server13398
1,pipe670,server13400
1,pipe670,server13419
1,pipe670,server13417
1,pipe672,server13451
1,pipe672,server13456
1,pipe672,server13445
1,pipe672,server13443
1,pipe676,server13525
1,pipe676,server13522
1,pipe676,server13521
1,pipe678,server13561
1,pipe678,server13566
1,pipe678,server13564
1,pipe679,server13598
1,pipe679,server13583
1,pipe679,server13589
1,pipe679,server13588
1,pipe681,server13637
1,pipe681,server13620
1,pipe684,server13683
1,pipe688,server13761
1,pipe688,server13766
1,pipe691,server13831
1,pipe692,server13844
1,pipe692,server13849
1,pipe692,server13858
1,pipe693,server13873
1,pipe693,server13864
1,pipe694,server13890
1,pipe694,server13883
1,pipe695,server13901
1,pipe695,server13900
1,pipe696,server13921
1,pipe697,server13946
1,pipe698,server13972
1,pipe698,server13965
1,pipe699,server13998
1,pipe699,server13992
1,pipe699,server13981
1,pipe702,server14043
1,pipe702,server14056
1,pipe702,server14059
1,pipe702,server14055
1,pipe707,server14144
1,pipe707,server14147
1,pipe707,server14157
1,pipe707,server14159
1,pipe709,server14180
1,pipe709,server14183
1,pipe715,server14314
1,pipe715,server14316
1,pipe715,server14306
1,pipe715,server14307
1,pipe715,server14304
1,pipe715,server14303
1,pipe716,server14320
1,pipe716,server14321
1,pipe716,server14322
1,pipe716,server14335
1,pipe716,server14339
1,pipe721,server14435
1,pipe721,server14432
1,pipe721,server14422
1,pipe725,server14500
1,pipe725,server14507
1,pipe725,server14516
1,pipe726,server14530
1,pipe726,server14538
1,pipe727,server14545
1,pipe727,server14542
1,pipe727,server14556
1,pipe729,server14585
1,pipe729,server14589
1,pipe732,server14645
1,pipe732,server14640
1,pipe733,server14674
1,pipe733,server14661
1,pipe733,server14662
1,pipe733,server14672
1,pipe733,server14678
1,pipe733,server14673
1,pipe735,server14703
1,pipe735,server14700
1,pipe735,server14706
1,pipe738,server14770
1,pipe738,server14769
1,pipe741,server14835
1,pipe741,server14838
1,pipe741,server14830
1,pipe741,server14821
1,pipe741,server14825
1,pipe742,server14848
1,pipe742,server14841
1,pipe742,server14846
1,pipe747,server14950
1,pipe747,server14948
1,pipe747,server14946
1,pipe749,server14986
1,pipe752,server15048
1,pipe753,server15060
1,pipe753,server15062
1,pipe753,server15063
1,pipe755,server15119
1,pipe755,server15115
1,pipe755,server15118
1,pipe755,server15111
1,pipe756,server15138
1,pipe756,server15131
1,pipe756,server15129
1,pipe756,server15134
1,pipe761,server15235
1,pipe761,server15238
1,pipe761,server15225
1,pipe766,server15325
1,pipe767,server15349
1,pipe767,server15355
1,pipe767,server15340
1,pipe769,server15385
1,pipe773,server15463
1,pipe773,server15479
1,pipe773,server15474
1,pipe773,server15476
1,pipe774,server15497
1,pipe775,server15517
1,pipe775,server15510
1,pipe775,server15507
1,pipe775,server15500
1,pipe777,server15543
1,pipe780,server15618
1,pipe783,server15660
1,pipe783,server15668
1,pipe786,server15736
1,pipe790,server15810
1,pipe791,server15827
1,pipe792,server15846
1,pipe792,server15840
1,pipe792,server15848
1,pipe792,server15852
1,pipe792,server15856
1,pipe793,server15864
1,pipe793,server15875
1,pipe793,server15876
1,pipe793,server15877
1,pipe796,server15934
1,pipe799,server15995
1,pipe799,server15999
1,pipe799,server15997
1,pipe805,server16119
1,pipe805,server16102
1,pipe805,server16107
1,pipe809,server16196
1,pipe809,server16180
1,pipe809,server16186
1,pipe809,server16187
1,pipe809,server16184
1,pipe810,server16213
1,pipe810,server16205
1,pipe810,server16206
1,pipe812,server16242
1,pipe812,server16252
1,pipe812,server16256
1,pipe814,server16298
1,pipe814,server16299
1,pipe814,server16290
1,pipe815,server16300
1,pipe816,server16328
1,pipe816,server16337
1,pipe817,server16340
1,pipe817,server16342
1,pipe819,server16395
1,pipe820,server16406
1,pipe820,server16403
1,pipe820,server16418
1,pipe820,server16419
1,pipe823,server16470
1,pipe824,server16490
1,pipe825,server16515
1,pipe825,server16516
1,pipe825,server16517
1,pipe825,server16508
1,pipe828,server16573
1,pipe830,server16610
1,pipe830,server16607
1,pipe831,server16626
1,pipe831,server16634
1,pipe831,server16629
1,pipe834,server16692
1,pipe834,server16689
1,pipe834,server16698
1,pipe835,server16709
1,pipe835,server16711
1,pipe836,server16725
1,pipe836,server16733
1,pipe836,server16732
1,pipe838,server16766
1,pipe838,server16774
1,pipe838,server16777
1,pipe838,server16778
1,pipe840,server16819
1,pipe840,server16814
1,pipe843,server16876
1,pipe843,server16872
1,pipe843,server16860
1,pipe843,server16867
1,pipe850,server17015
1,pipe850,server17017
1,pipe851,server17023
1,pipe851,server17029
1,pipe851,server17031
1,pipe853,server17066
1,pipe853,server17064
1,pipe853,server17062
1,pipe855,server17106
1,pipe857,server17148
1,pipe858,server17162
1,pipe858,server17160
1,pipe859,server17198
1,pipe859,server17182
1,pipe859,server17185
1,pipe859,server17196
1,pipe861,server17222
1,pipe861,server17234
1,pipe862,server17250
1,pipe864,server17297
1,pipe864,server17281
1,pipe864,server17287
1,pipe864,server17294
1,pipe864,server17288
1,pipe864,server17293
1,pipe866,server17325
1,pipe866,server17321
1,pipe866,server17330
1,pipe867,server17359
1,pipe867,server17352
1,pipe867,server17340
1,pipe868,server17371
1,pipe868,server17368
1,pipe869,server17390
1,pipe869,server17391
1,pipe869,server17382
1,pipe869,server17380
1,pipe870,server17408
1,pipe870,server17404
1,pipe870,server17410
1,pipe873,server17460
1,pipe873,server17466
1,pipe881,server17629
1,pipe884,server17687
1,pipe885,server17705
1,pipe885,server17709
1,pipe885,server17712
1,pipe885,server17710
1,pipe886,server17732
1,pipe886,server17723
1,pipe886,server17727
1,pipe887,server17741
1,pipe887,server17756
1,pipe887,server17757
1,pipe888,server17773
1,pipe888,server17770
1,pipe888,server17762
1,pipe888,server17776
1,pipe889,server17787
1,pipe889,server17792
1,pipe891,server17828
1,pipe891,server17823
1,pipe891,server17836
1,pipe893,server17860
1,pipe893,server17870
1,pipe895,server17901
1,pipe895,server17902
1,pipe895,server17904
1,pipe896,server17923
1,pipe896,server17922
1,pipe896,server17920
1,pipe899,server17980
1,pipe899,server17991
1,pipe899,server17994
1,pipe899,server17996
1,pipe901,server18020
1,pipe901,server18028
1,pipe901,server18030
1,pipe903,server18077
1,pipe903,server18072
1,pipe904,server18082
1,pipe904,server18087
1,pipe905,server18117
1,pipe906,server18129
1,pipe906,server18123
1,pipe907,server18158
1,pipe907,server18144
1,pipe907,server18142
1,pipe911,server18227
1,pipe911,server18236
1,pipe912,server18244
1,pipe912,server18259
1,pipe912,server18258
1,pipe912,server18252
1,pipe912,server18249
1,pipe912,server18251
1,pipe915,server18301
1,pipe915,server18307
1,pipe915,server18309
1,pipe915,server18312
1,pipe915,server18318
1,pipe917,server18347
1,pipe918,server18365
1,pipe918,server18360
1,pipe918,server18378
1,pipe918,server18374
1,pipe918,server18373
1,pipe919,server18397
1,pipe919,server18390
1,pipe920,server18412
1,pipe920,server18409
1,pipe920,server18408
1,pipe920,server18405
1,pipe926,server18529
1,pipe926,server18521
1,pipe926,server18533
1,pipe928,server18576
1,pipe928,server18578
1,pipe928,server18566
1,pipe928,server18565
1,pipe930,server18609
1,pipe930,server18601
1,pipe930,server18611
1,pipe933,server18679
1,pipe933,server18663
1,pipe933,server18662
1,pipe934,server18682
1,pipe935,server18702
1,pipe935,server18703
1,pipe935,server18712
1,pipe935,server18717
1,pipe937,server18749
1,pipe937,server18757
1,pipe937,server18751
1,pipe939,server18795
1,pipe939,server18788
1,pipe939,server18786
1,pipe939,server18785
1,pipe940,server18815
1,pipe940,server18817
1,pipe940,server18811
1,pipe940,server18802
1,pipe941,server18831
1,pipe944,server18897
1,pipe944,server18894
1,pipe945,server18907
1,pipe946,server18922
1,pipe946,server18926
1,pipe946,server18924
1,pipe946,server18933
1,pipe946,server18939
1,pipe952,server19040
1,pipe952,server19057
1,pipe952,server19053
1,pipe954,server19098
1,pipe954,server19095
1,pipe954,server19099
1,pipe954,server19081
1,pipe955,server19116
1,pipe955,server19111
1,pipe956,server19128
1,pipe961,server19227
1,pipe961,server19224
1,pipe962,server19249
1,pipe962,server19240
1,pipe962,server19245
1,pipe962,server19246
1,pipe964,server19290
1,pipe964,server19288
1,pipe964,server19289
1,pipe964,server19286
1,pipe965,server19304
1,pipe966,server19327
1,pipe968,server19376
1,pipe969,server19389
1,pipe969,server19398
1,pipe969,server19393
1,pipe970,server19407
1,pipe970,server19409
1,pipe970,server19416
1,pipe973,server19461
1,pipe973,server19463
1,pipe973,server19475
1,pipe974,server19486
1,pipe974,server19487
1,pipe974,server19494
1,pipe974,server19499
1,pipe976,server19534
1,pipe976,server19535
1,pipe979,server19594
1,pipe980,server19605
1,pipe980,server19616
1,pipe982,server19652
1,pipe982,server19653
1,pipe982,server19647
1,pipe982,server19656
1,pipe987,server19752
1,pipe987,server19757
1,pipe993,server19865
1,pipe993,server19866
1,rack2,router8
1,rack2,router10
1,rack2,router11
1,rack2,switch11
1,rack2,switch10
1,rack2,server58
1,rack2,switch9
1,rack2,switch8
1,rack4,router18
1,rack4,router19
1,rack4,router17
1,rack4,switch18
1,rack4,switch16
1,rack4,server95
1,rack4,server90
1,rack4,server91
1,rack6,switch26
1,rack6,server139
1,rack6,server135
1,rack6,server131
1,rack6,router24
1,rack6,router26
1,rack6,switch27
1,rack6,switch25
1,rack6,server120
1,rack6,server123
1,rack7,router30
1,rack7,router31
1,rack7,switch31
1,rack7,switch30
1,rack7,server154
1,rack7,router29
1,rack7,router28
1,rack7,switch29
1,rack9,router36
1,rack9,router37
1,rack9,router38
1,rack9,router39
1,rack9,switch36
1,rack9,switch39
1,rack9,switch38
1,rack9,server191
1,rack10,switch40
1,rack10,switch41
1,rack10,switch43
1,rack10,server219
1,rack10,router42
1,rack10,router40
1,rack11,server226
1,rack11,switch44
1,rack11,switch45
1,rack11,switch46
1,rack11,server231
1,rack11,router47
1,rack11,router44
